CPRO,CPRO_NAME,ECONOMIC_SECTOR,YEAR,TOTAL
39,Cantabria,Agricultura,2011,11.0
39,Cantabria,Agricultura,2012,11.0
39,Cantabria,Agricultura,2013,9.0
39,Cantabria,Agricultura,2014,11.0
39,Cantabria,Agricultura,2015,9.0
39,Cantabria,Agricultura,2016,11.0
39,Cantabria,Agricultura,2017,9.0
39,Cantabria,Agricultura,2018,11.0
39,Cantabria,Agricultura,2019,7.0
39,Cantabria,Agricultura,2020,9.0
39,Cantabria,Agricultura,2021,8.75
39,Cantabria,Agricultura,2022,11.0
39,Cantabria,Agricultura,2023,8.75
39,Cantabria,Agricultura,2024,11.0
39,Cantabria,Agricultura,2025,11.0
39,Cantabria,Construcción,2008,11.75
39,Cantabria,Construcción,2009,11.0
39,Cantabria,Construcción,2010,11.0
39,Cantabria,Construcción,2011,11.0
39,Cantabria,Construcción,2012,11.0
39,Cantabria,Construcción,2013,11.0
39,Cantabria,Construcción,2014,11.0
39,Cantabria,Construcción,2015,9.5
39,Cantabria,Construcción,2016,10.0
39,Cantabria,Construcción,2017,11.0
39,Cantabria,Construcción,2018,10.0
39,Cantabria,Construcción,2019,11.0
39,Cantabria,Construcción,2020,9.5
39,Cantabria,Construcción,2021,11.0
39,Cantabria,Construcción,2022,11.0
39,Cantabria,Construcción,2023,10.25
39,Cantabria,Construcción,2024,11.0
39,Cantabria,Construcción,2025,11.0
39,Cantabria,Industria,2008,11.0
39,Cantabria,Industria,2009,12.5
39,Cantabria,Industria,2010,11.0
39,Cantabria,Industria,2011,12.0
39,Cantabria,Industria,2012,11.0
39,Cantabria,Industria,2013,11.0
39,Cantabria,Industria,2014,11.0
39,Cantabria,Industria,2015,11.0
39,Cantabria,Industria,2016,11.0
39,Cantabria,Industria,2017,11.0
39,Cantabria,Industria,2018,11.0
39,Cantabria,Industria,2019,11.0
39,Cantabria,Industria,2020,12.25
39,Cantabria,Industria,2021,11.0
39,Cantabria,Industria,2022,12.25
39,Cantabria,Industria,2023,11.0
39,Cantabria,Industria,2024,11.0
39,Cantabria,Industria,2025,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,9.25
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,10.5
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,10.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,10.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,7.5
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,11.0
39,Cantabria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,11.0
39,Cantabria,Servicios,2008,11.0
39,Cantabria,Servicios,2009,11.0
39,Cantabria,Servicios,2010,11.0
39,Cantabria,Servicios,2011,39.0
39,Cantabria,Servicios,2012,11.0
39,Cantabria,Servicios,2013,11.0
39,Cantabria,Servicios,2014,11.0
39,Cantabria,Servicios,2015,11.0
39,Cantabria,Servicios,2016,11.0
39,Cantabria,Servicios,2017,11.0
39,Cantabria,Servicios,2018,11.0
39,Cantabria,Servicios,2019,11.0
39,Cantabria,Servicios,2020,11.0
39,Cantabria,Servicios,2021,11.0
39,Cantabria,Servicios,2022,11.0
39,Cantabria,Servicios,2023,11.0
39,Cantabria,Servicios,2024,11.0
39,Cantabria,Servicios,2025,11.0
40,Segovia,Agricultura,2008,23.0
40,Segovia,Agricultura,2009,16.25
40,Segovia,Agricultura,2010,23.0
40,Segovia,Agricultura,2011,23.0
40,Segovia,Agricultura,2012,23.0
40,Segovia,Agricultura,2013,20.25
40,Segovia,Agricultura,2014,23.0
40,Segovia,Agricultura,2015,19.75
40,Segovia,Agricultura,2016,23.0
40,Segovia,Agricultura,2017,23.0
40,Segovia,Agricultura,2018,19.5
40,Segovia,Agricultura,2019,23.0
40,Segovia,Agricultura,2020,23.0
40,Segovia,Agricultura,2021,15.5
40,Segovia,Agricultura,2022,20.25
40,Segovia,Agricultura,2023,23.0
40,Segovia,Agricultura,2024,23.0
40,Segovia,Agricultura,2025,23.0
40,Segovia,Construcción,2008,23.0
40,Segovia,Construcción,2009,23.0
40,Segovia,Construcción,2010,19.75
40,Segovia,Construcción,2011,20.0
40,Segovia,Construcción,2012,19.75
40,Segovia,Construcción,2013,23.0
40,Segovia,Construcción,2014,23.0
40,Segovia,Construcción,2015,23.0
40,Segovia,Construcción,2016,23.0
40,Segovia,Construcción,2017,23.0
40,Segovia,Construcción,2018,23.0
40,Segovia,Construcción,2019,23.0
40,Segovia,Construcción,2020,23.0
40,Segovia,Construcción,2021,23.0
40,Segovia,Construcción,2022,23.0
40,Segovia,Construcción,2023,19.25
40,Segovia,Construcción,2024,23.0
40,Segovia,Construcción,2025,23.0
40,Segovia,Industria,2008,21.25
40,Segovia,Industria,2009,23.0
40,Segovia,Industria,2010,23.0
40,Segovia,Industria,2011,23.0
40,Segovia,Industria,2012,19.5
40,Segovia,Industria,2013,23.0
40,Segovia,Industria,2014,23.0
40,Segovia,Industria,2015,20.25
40,Segovia,Industria,2016,20.75
40,Segovia,Industria,2017,20.5
40,Segovia,Industria,2018,21.25
40,Segovia,Industria,2019,23.0
40,Segovia,Industria,2020,23.0
40,Segovia,Industria,2021,23.0
40,Segovia,Industria,2022,21.0
40,Segovia,Industria,2023,23.0
40,Segovia,Industria,2024,21.25
40,Segovia,Industria,2025,21.333333333333332
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,19.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,19.75
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,19.25
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,18.75
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,18.5
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,18.25
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,18.25
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,23.0
40,Segovia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,23.0
40,Segovia,Servicios,2008,23.0
40,Segovia,Servicios,2009,23.0
40,Segovia,Servicios,2010,32.75
40,Segovia,Servicios,2011,43.25
40,Segovia,Servicios,2012,23.0
40,Segovia,Servicios,2013,42.75
40,Segovia,Servicios,2014,23.0
40,Segovia,Servicios,2015,32.25
40,Segovia,Servicios,2016,23.0
40,Segovia,Servicios,2017,23.0
40,Segovia,Servicios,2018,23.0
40,Segovia,Servicios,2019,32.75
40,Segovia,Servicios,2020,23.0
40,Segovia,Servicios,2021,23.0
40,Segovia,Servicios,2022,33.0
40,Segovia,Servicios,2023,23.0
40,Segovia,Servicios,2024,33.75
40,Segovia,Servicios,2025,23.0
41,Sevilla,Agricultura,2008,26.0
41,Sevilla,Agricultura,2009,21.0
41,Sevilla,Agricultura,2010,26.0
41,Sevilla,Agricultura,2011,26.0
41,Sevilla,Agricultura,2012,21.0
41,Sevilla,Agricultura,2013,26.0
41,Sevilla,Agricultura,2014,26.0
41,Sevilla,Agricultura,2015,26.0
41,Sevilla,Agricultura,2016,26.0
41,Sevilla,Agricultura,2017,21.0
41,Sevilla,Agricultura,2018,21.25
41,Sevilla,Agricultura,2019,26.0
41,Sevilla,Agricultura,2020,26.0
41,Sevilla,Agricultura,2021,26.0
41,Sevilla,Agricultura,2022,20.75
41,Sevilla,Agricultura,2023,20.75
41,Sevilla,Agricultura,2024,20.5
41,Sevilla,Agricultura,2025,18.666666666666668
41,Sevilla,Construcción,2008,26.0
41,Sevilla,Construcción,2009,22.25
41,Sevilla,Construcción,2010,17.5
41,Sevilla,Construcción,2011,21.25
41,Sevilla,Construcción,2012,26.0
41,Sevilla,Construcción,2013,20.75
41,Sevilla,Construcción,2014,26.0
41,Sevilla,Construcción,2015,26.0
41,Sevilla,Construcción,2016,15.5
41,Sevilla,Construcción,2017,26.0
41,Sevilla,Construcción,2018,26.0
41,Sevilla,Construcción,2019,26.0
41,Sevilla,Construcción,2020,21.0
41,Sevilla,Construcción,2021,21.0
41,Sevilla,Construcción,2022,26.0
41,Sevilla,Construcción,2023,26.0
41,Sevilla,Construcción,2024,20.75
41,Sevilla,Construcción,2025,19.666666666666668
41,Sevilla,Industria,2008,26.0
41,Sevilla,Industria,2009,22.0
41,Sevilla,Industria,2010,21.75
41,Sevilla,Industria,2011,21.75
41,Sevilla,Industria,2012,21.75
41,Sevilla,Industria,2013,26.0
41,Sevilla,Industria,2014,26.0
41,Sevilla,Industria,2015,26.0
41,Sevilla,Industria,2016,26.0
41,Sevilla,Industria,2017,26.0
41,Sevilla,Industria,2018,26.0
41,Sevilla,Industria,2019,26.0
41,Sevilla,Industria,2020,26.0
41,Sevilla,Industria,2021,26.0
41,Sevilla,Industria,2022,26.0
41,Sevilla,Industria,2023,26.0
41,Sevilla,Industria,2024,26.0
41,Sevilla,Industria,2025,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,21.25
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,24.25
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,24.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,22.5
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,21.25
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,26.0
41,Sevilla,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,26.0
41,Sevilla,Servicios,2008,46.5
41,Sevilla,Servicios,2009,26.0
41,Sevilla,Servicios,2010,45.25
41,Sevilla,Servicios,2011,26.0
41,Sevilla,Servicios,2012,26.0
41,Sevilla,Servicios,2013,35.0
41,Sevilla,Servicios,2014,34.5
41,Sevilla,Servicios,2015,26.0
41,Sevilla,Servicios,2016,26.0
41,Sevilla,Servicios,2017,26.0
41,Sevilla,Servicios,2018,58.0
41,Sevilla,Servicios,2019,26.0
41,Sevilla,Servicios,2020,36.5
41,Sevilla,Servicios,2021,26.0
41,Sevilla,Servicios,2022,37.25
41,Sevilla,Servicios,2023,26.0
41,Sevilla,Servicios,2024,38.25
41,Sevilla,Servicios,2025,26.0
42,Soria,Agricultura,2008,15.5
42,Soria,Agricultura,2009,18.0
42,Soria,Agricultura,2010,15.5
42,Soria,Agricultura,2011,18.0
42,Soria,Agricultura,2012,16.0
42,Soria,Agricultura,2013,18.0
42,Soria,Agricultura,2014,18.0
42,Soria,Agricultura,2015,15.75
42,Soria,Agricultura,2016,18.0
42,Soria,Agricultura,2017,18.0
42,Soria,Agricultura,2018,16.25
42,Soria,Agricultura,2019,18.0
42,Soria,Agricultura,2020,18.0
42,Soria,Agricultura,2021,16.0
42,Soria,Agricultura,2022,15.75
42,Soria,Agricultura,2023,18.0
42,Soria,Agricultura,2024,16.0
42,Soria,Agricultura,2025,15.0
42,Soria,Construcción,2008,18.0
42,Soria,Construcción,2009,18.0
42,Soria,Construcción,2010,18.0
42,Soria,Construcción,2011,18.0
42,Soria,Construcción,2012,15.75
42,Soria,Construcción,2013,18.0
42,Soria,Construcción,2014,18.0
42,Soria,Construcción,2015,18.0
42,Soria,Construcción,2016,14.75
42,Soria,Construcción,2017,15.0
42,Soria,Construcción,2018,18.0
42,Soria,Construcción,2019,15.0
42,Soria,Construcción,2020,18.0
42,Soria,Construcción,2021,15.25
42,Soria,Construcción,2022,18.0
42,Soria,Construcción,2023,18.0
42,Soria,Construcción,2024,18.0
42,Soria,Construcción,2025,18.0
42,Soria,Industria,2008,18.0
42,Soria,Industria,2009,19.75
42,Soria,Industria,2010,18.0
42,Soria,Industria,2011,18.0
42,Soria,Industria,2012,18.75
42,Soria,Industria,2013,18.0
42,Soria,Industria,2014,17.75
42,Soria,Industria,2015,17.75
42,Soria,Industria,2016,18.75
42,Soria,Industria,2017,18.0
42,Soria,Industria,2018,18.0
42,Soria,Industria,2019,18.0
42,Soria,Industria,2020,18.0
42,Soria,Industria,2021,18.0
42,Soria,Industria,2022,19.0
42,Soria,Industria,2023,19.75
42,Soria,Industria,2024,18.0
42,Soria,Industria,2025,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,14.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,14.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,15.75
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,15.75
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,10.25
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,18.0
42,Soria,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,18.0
42,Soria,Servicios,2008,18.0
42,Soria,Servicios,2009,18.0
42,Soria,Servicios,2010,18.0
42,Soria,Servicios,2011,18.0
42,Soria,Servicios,2012,18.0
42,Soria,Servicios,2013,18.0
42,Soria,Servicios,2014,18.0
42,Soria,Servicios,2015,18.0
42,Soria,Servicios,2016,27.5
42,Soria,Servicios,2017,18.0
42,Soria,Servicios,2018,18.0
42,Soria,Servicios,2019,18.0
42,Soria,Servicios,2020,18.0
42,Soria,Servicios,2021,29.5
42,Soria,Servicios,2022,28.75
42,Soria,Servicios,2023,27.25
42,Soria,Servicios,2024,28.75
42,Soria,Servicios,2025,18.0
43,Tarragona,Agricultura,2008,18.0
43,Tarragona,Agricultura,2009,18.0
43,Tarragona,Agricultura,2010,14.75
43,Tarragona,Agricultura,2011,18.0
43,Tarragona,Agricultura,2012,14.75
43,Tarragona,Agricultura,2013,18.0
43,Tarragona,Agricultura,2014,18.0
43,Tarragona,Agricultura,2015,18.0
43,Tarragona,Agricultura,2016,14.75
43,Tarragona,Agricultura,2017,18.0
43,Tarragona,Agricultura,2018,14.75
43,Tarragona,Agricultura,2019,18.0
43,Tarragona,Agricultura,2020,18.0
43,Tarragona,Agricultura,2021,18.0
43,Tarragona,Agricultura,2022,14.75
43,Tarragona,Agricultura,2023,18.0
43,Tarragona,Agricultura,2024,18.0
43,Tarragona,Agricultura,2025,18.0
43,Tarragona,Construcción,2008,18.0
43,Tarragona,Construcción,2009,18.0
43,Tarragona,Construcción,2010,18.0
43,Tarragona,Construcción,2011,18.0
43,Tarragona,Construcción,2012,18.0
43,Tarragona,Construcción,2013,18.0
43,Tarragona,Construcción,2014,15.0
43,Tarragona,Construcción,2015,18.0
43,Tarragona,Construcción,2016,15.0
43,Tarragona,Construcción,2017,18.0
43,Tarragona,Construcción,2018,15.25
43,Tarragona,Construcción,2019,18.0
43,Tarragona,Construcción,2020,18.0
43,Tarragona,Construcción,2021,18.0
43,Tarragona,Construcción,2022,18.0
43,Tarragona,Construcción,2023,15.0
43,Tarragona,Construcción,2024,15.0
43,Tarragona,Construcción,2025,18.0
43,Tarragona,Industria,2008,18.0
43,Tarragona,Industria,2009,18.0
43,Tarragona,Industria,2010,18.0
43,Tarragona,Industria,2011,18.0
43,Tarragona,Industria,2012,17.25
43,Tarragona,Industria,2013,18.0
43,Tarragona,Industria,2014,18.0
43,Tarragona,Industria,2015,16.25
43,Tarragona,Industria,2016,18.0
43,Tarragona,Industria,2017,18.0
43,Tarragona,Industria,2018,18.0
43,Tarragona,Industria,2019,18.0
43,Tarragona,Industria,2020,17.5
43,Tarragona,Industria,2021,18.0
43,Tarragona,Industria,2022,18.0
43,Tarragona,Industria,2023,18.0
43,Tarragona,Industria,2024,18.0
43,Tarragona,Industria,2025,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,14.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,14.25
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,17.25
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,14.25
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,15.5
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,15.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,15.25
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,15.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,18.0
43,Tarragona,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,18.0
43,Tarragona,Servicios,2008,18.0
43,Tarragona,Servicios,2009,18.0
43,Tarragona,Servicios,2010,28.75
43,Tarragona,Servicios,2011,18.0
43,Tarragona,Servicios,2012,18.0
43,Tarragona,Servicios,2013,18.0
43,Tarragona,Servicios,2014,18.0
43,Tarragona,Servicios,2015,28.25
43,Tarragona,Servicios,2016,29.25
43,Tarragona,Servicios,2017,29.75
43,Tarragona,Servicios,2018,18.0
43,Tarragona,Servicios,2019,18.0
43,Tarragona,Servicios,2020,18.0
43,Tarragona,Servicios,2021,18.0
43,Tarragona,Servicios,2022,30.5
43,Tarragona,Servicios,2023,18.0
43,Tarragona,Servicios,2024,18.0
43,Tarragona,Servicios,2025,18.0
44,Teruel,Agricultura,2008,20.75
44,Teruel,Agricultura,2009,24.0
44,Teruel,Agricultura,2010,21.0
44,Teruel,Agricultura,2011,24.0
44,Teruel,Agricultura,2012,24.0
44,Teruel,Agricultura,2013,20.0
44,Teruel,Agricultura,2014,24.0
44,Teruel,Agricultura,2015,24.0
44,Teruel,Agricultura,2016,24.0
44,Teruel,Agricultura,2017,20.5
44,Teruel,Agricultura,2018,24.0
44,Teruel,Agricultura,2019,24.0
44,Teruel,Agricultura,2020,24.0
44,Teruel,Agricultura,2021,20.75
44,Teruel,Agricultura,2022,24.0
44,Teruel,Agricultura,2023,24.0
44,Teruel,Agricultura,2024,24.0
44,Teruel,Agricultura,2025,24.0
44,Teruel,Construcción,2008,22.0
44,Teruel,Construcción,2009,21.5
44,Teruel,Construcción,2010,21.25
44,Teruel,Construcción,2011,24.0
44,Teruel,Construcción,2012,24.0
44,Teruel,Construcción,2013,24.0
44,Teruel,Construcción,2014,20.0
44,Teruel,Construcción,2015,24.0
44,Teruel,Construcción,2016,20.5
44,Teruel,Construcción,2017,24.0
44,Teruel,Construcción,2018,24.0
44,Teruel,Construcción,2019,24.0
44,Teruel,Construcción,2020,24.0
44,Teruel,Construcción,2021,24.0
44,Teruel,Construcción,2022,24.0
44,Teruel,Construcción,2023,24.0
44,Teruel,Construcción,2024,20.25
44,Teruel,Construcción,2025,24.0
44,Teruel,Industria,2008,24.0
44,Teruel,Industria,2009,24.0
44,Teruel,Industria,2010,22.5
44,Teruel,Industria,2011,22.5
44,Teruel,Industria,2012,20.5
44,Teruel,Industria,2013,24.0
44,Teruel,Industria,2014,24.0
44,Teruel,Industria,2015,24.0
44,Teruel,Industria,2016,24.0
44,Teruel,Industria,2017,24.0
44,Teruel,Industria,2018,23.0
44,Teruel,Industria,2019,24.0
44,Teruel,Industria,2020,24.0
44,Teruel,Industria,2021,21.5
44,Teruel,Industria,2022,24.0
44,Teruel,Industria,2023,24.0
44,Teruel,Industria,2024,22.75
44,Teruel,Industria,2025,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,19.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,19.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,20.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,16.5
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,19.5
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,19.25
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,18.75
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,24.0
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,18.75
44,Teruel,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,24.0
44,Teruel,Servicios,2008,24.0
44,Teruel,Servicios,2009,31.5
44,Teruel,Servicios,2010,31.0
44,Teruel,Servicios,2011,31.25
44,Teruel,Servicios,2012,24.0
44,Teruel,Servicios,2013,32.0
44,Teruel,Servicios,2014,31.25
44,Teruel,Servicios,2015,31.25
44,Teruel,Servicios,2016,31.75
44,Teruel,Servicios,2017,24.0
44,Teruel,Servicios,2018,33.0
44,Teruel,Servicios,2019,33.25
44,Teruel,Servicios,2020,24.0
44,Teruel,Servicios,2021,24.0
44,Teruel,Servicios,2022,24.0
44,Teruel,Servicios,2023,42.75
44,Teruel,Servicios,2024,24.0
44,Teruel,Servicios,2025,24.0
45,Toledo,Agricultura,2008,17.75
45,Toledo,Agricultura,2009,17.75
45,Toledo,Agricultura,2010,22.0
45,Toledo,Agricultura,2011,22.0
45,Toledo,Agricultura,2012,22.0
45,Toledo,Agricultura,2013,17.75
45,Toledo,Agricultura,2014,17.5
45,Toledo,Agricultura,2015,17.75
45,Toledo,Agricultura,2016,22.0
45,Toledo,Agricultura,2017,22.0
45,Toledo,Agricultura,2018,22.0
45,Toledo,Agricultura,2019,17.75
45,Toledo,Agricultura,2020,22.0
45,Toledo,Agricultura,2021,22.0
45,Toledo,Agricultura,2022,22.0
45,Toledo,Agricultura,2023,12.75
45,Toledo,Agricultura,2024,22.0
45,Toledo,Agricultura,2025,15.666666666666666
45,Toledo,Construcción,2008,22.0
45,Toledo,Construcción,2009,22.0
45,Toledo,Construcción,2010,17.5
45,Toledo,Construcción,2011,22.0
45,Toledo,Construcción,2012,22.0
45,Toledo,Construcción,2013,18.25
45,Toledo,Construcción,2014,22.0
45,Toledo,Construcción,2015,22.0
45,Toledo,Construcción,2016,18.25
45,Toledo,Construcción,2017,22.0
45,Toledo,Construcción,2018,18.5
45,Toledo,Construcción,2019,22.0
45,Toledo,Construcción,2020,22.0
45,Toledo,Construcción,2021,22.0
45,Toledo,Construcción,2022,18.25
45,Toledo,Construcción,2023,22.0
45,Toledo,Construcción,2024,19.0
45,Toledo,Construcción,2025,22.0
45,Toledo,Industria,2008,22.0
45,Toledo,Industria,2009,22.0
45,Toledo,Industria,2010,22.0
